CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
924ce121d5f6        master_1_1          1.11%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.67%               24.12MiB / 975.7MiB   2.47%               56kB / 38.7kB       8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.47%               28.13MiB / 975.7MiB   2.88%               848kB / 540kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.72%               53.2MiB / 975.7MiB    5.45%               5.59MB / 1.4MB      73.1MB / 0B         0
924ce121d5f6        master_1_1          1.10%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.68%               24.12MiB / 975.7MiB   2.47%               57.1kB / 39.3kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.81%               28.13MiB / 975.7MiB   2.88%               851kB / 543kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.69%               53.2MiB / 975.7MiB    5.45%               5.61MB / 1.4MB      73.1MB / 0B         0
924ce121d5f6        master_1_1          0.98%               57.33MiB / 975.7MiB   5.88%               763kB / 249kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.67%               24.12MiB / 975.7MiB   2.47%               58kB / 39.9kB       8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.46%               28.13MiB / 975.7MiB   2.88%               854kB / 545kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.78%               53.2MiB / 975.7MiB    5.45%               5.62MB / 1.4MB      73.1MB / 0B         0
924ce121d5f6        master_1_1          1.04%               57.33MiB / 975.7MiB   5.88%               763kB / 250kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.76%               24.12MiB / 975.7MiB   2.47%               58.9kB / 40.4kB     8.13MB / 0B         0
1eb2452d54cc        stoic_albattani     0.00%               0B / 0B               0.00%               0B / 0B             0B / 0B             0
d7f70a6e73c9        hwbridge_3_1        6.49%               28.13MiB / 975.7MiB   2.88%               857kB / 547kB       11.7MB / 0B         0
4a2e0cbc7f96        mavros_2_1          2.97%               53.2MiB / 975.7MiB    5.45%               5.64MB / 1.41MB     73.1MB / 0B         0
924ce121d5f6        master_1_1          1.07%               57.33MiB / 975.7MiB   5.88%               763kB / 250kB       49.5MB / 8.19kB     0
d1de42f0a768        resin_supervisor    0.03%               47.06MiB / 975.7MiB   4.82%               0B / 0B             59MB / 98.3kB       0
CONTAINER ID        NAME                CPU %               MEM USAGE / LIMIT     MEM %               NET I/O             BLOCK I/O           PIDS
bc004ae1055f        python_4_1          0.70%               24.12MiB / 975.7MiB   2.47%               59.9kB / 41kB       8.13MB / 0B         0
